1299176
456826
1297466
1211270
1309810
247730
1299955
1308160
248906
1280203
344264
1326117
346109
3606
247949
1320842
344869
1324423
336798
340967
1291039
1218474
1203739
1230121
1299372
1277939
246063
1285581
246061
1250696
1236263
343355
1300764
1325488
1212490
1190122
1254435
42964
1250700
1281095
248170
1277950
1221095
1286116
1229845
1279731
1277644
1305801
1200486
1225578
248700
1302480
346119
1250716
343203
1215201
1249366
1247405
1258394
78341
1215605
1299124
345655
1182552
1217041
1298450
1243239
1218141
1212592
78607
1300746
1205713
344881
344929
1279025
1277457
1243361
262
342903
1294273
1320442
1211727
343101
1167118
1261678
1251281
341284
1292157
341224
1299444
246591
1203392
1229534
335767
1229888
1198925
1301429
1310071
78461
277518
1219669
1297773
1278458
1298323
78003
346134
1258476
360504
1226930
1261353
1208282
1207337
344248
1240025
474310
366839
1135772
346629
1212492
1212
1298311
1286836
78429
1189649
1298436
248616
338384
1228869
1299475
1216383
341206
246336
1235560
78405
1227006
1300490
7707
1298629
1132397
1242232
78826
1325149
248645
345006
414997
1203134
719872
345419
1303077
1302134
1206605
1218437
1285191
443387
78410
1299292
1302194
343720
1226057
1218091
1218073
346096
1300936
1300296
246594
1278417
1291784
1199124
342068
1187439
789
1170264
1298050
249342
338391
78043
1297992
1242431
1189569
78460
267
1198214
1228776
1241806
344183
1207331
1327358
249891
1238837
916
1255608
1250662
1217236
345064
1250
346288
345809
246234
1276029
345397
180
1298723
580298
243
1255416
1292450
1302188
1206824
246088
76365
644450
1240159
249033
1300668
790
246093
1174518
1301807
345011
410629
1222863
1215662
1300034
343042
1301249
240617
1239057
228866
334620
248683
336673
1258163
1229887
1189879
1208123
1233164
1187452
1216185
1245245
346272
1242151
247448
1228792
1278145
1203
1203084
1218215
1217125
11003
51236
893936
1297
79203
1301277
342146
410612
1211482
487586
346427
664273
1297995
1217402
545990
1309668
344328
880690
572573
246377
247822
1263429
246286
588362
1212303
458721
78779
1297778
1208942
5227
1324447
78439
1298908
1203575
1214142
341737
1251260
78611
1239544
341955
78140
1327021
1250690
182
359377
246260
47457
341229
342036
1298048
67517
78379
1197417
1216446
521231
1324433
507792
246267
341152
1207254
1261203
1298412
1206875
158
1228793
1258141
1200265
1303089
1241712
1176763
1227611
125
